"Campaign name",Text,"Ad name","Ad Set Name",Age,Gender,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Philanthropy (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,21,25,,0.32,,1.1904761904762,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Emotional + Factual (Animated)","Global Poverty (18-39)",Unknown,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,0,0,,0,,0,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Philanthropy (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,20,24,,0.23,,1.2,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Philanthropy (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,17,23,,0.18,,1.3529411764706,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Emotional + Factual (Animated)","Global Poverty (18-39)",13-17,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1,1,,0,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Philanthropy (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,15,17,,0.37,,1.1333333333333,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Emotional + Factual (Animated)","Global Poverty (18-39)",18-24,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,3,3,,0.04,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Emotional + Factual (Animated)","Global Poverty (18-39)",18-24,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1,1,,0.01,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Emotional + Factual (Animated)","Global Poverty (18-39)",25-34,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1,1,,0.01,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Emotional + Factual (Animated)","Global Poverty (18-39)",35-44,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1,1,,0.01,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Emotional + Factual (Animated)","Global Poverty (18-39)",35-44,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,1,1,,0.03,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Emotional + Factual (Animated)","Global Poverty (18-39)",18-24,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,2,2,,0.08,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Emotional + Factual (Animated)","Global Poverty (18-39)",25-34,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,2,2,,0,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Emotional + Factual (Animated)","Global Poverty (18-39)",35-44,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,2,2,,0.02,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Emotional + Factual (Animated)","Animal Welfare (18-39)",18-24,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,42,43,,0.50991882427844,,1.0238095238095,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Emotional + Factual (Animated)","Animal Welfare (18-39)",25-34,unknown,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,16,19,,0.21996498302207,,1.1875,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Philanthropy (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,40,40,,0.45,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,4,4,,0.06,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,6,7,,0.07,,1.1666666666667,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,9,9,,0.13,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,7,7,,0.09,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","General Population (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,80,96,,1.09,,1.2,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","General Population (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,72,84,,1.37,,1.1666666666667,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","General Population (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,34,34,,0.68,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,6,6,,0.09,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,5,5,,0.03,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",35-44,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,2,2,,0.14,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","General Population (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,33,34,,0.41,,1.030303030303,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","General Population (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,25,26,,0.2,,1.04,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","General Population (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,25,25,,0.93,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","General Population (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,22,24,,0.28,,1.0909090909091,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","General Population (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,23,23,,0.28,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","General Population (18-39)",25-34,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,22,22,,0.3,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Animal Welfare (18-39)",18-24,unknown,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,9,9,,0.17,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
